"Date","Subject","AfterGame","Text"
2016-06-01,"Mike Sullivan",FALSE,"COACH SULLIVAN: I think Geno is playing well for us. He's generating scoring chances. That's the thing we watch most is his scoring chance involvement, his primary chances himself. He's been involved in a fair number of chances, both primary and secondary, over the last two series. COACH SULLIVAN: I think he's just been more proactive as far as his skating and forcing the play in all three zones. I think when Chris is at his best, he's real difficult to play against. He brings an element of nastiness to his game, for lack of a better term. He can get in on the forecheck. He's got a physical presence to his game. He really creates havoc. He's hard to play against. That's when he's at his best. I think certainly the last series and Game1 here, we think he's really done a great job as far as forcing opponents to have to make plays under pressure. He creates a lot of turnovers. COACH SULLIVAN: We think they're great. We threw them on the game review for our guys to listen to. They got a kick out of it. COACH SULLIVAN: Well, we like his mobility. We like how quick he gets back to pucks. He has the ability to make that first pass, help us get out of the end zone. He can join the rush. He's real good as far as that fourth man on the attack. He has good offensive instincts. He's good on the blueline. What we tried to do since we got him was try to look at his strengths and try to put him in positions where he can play to his strengths. I've said this all along, we try to look at all of our players for what they can do and not necessarily what they can't. We try to put them into positions where they can play to their strengths. COACH SULLIVAN: We have a comfort level that we can play any of our lines against any opponent's lines. The strength of our team throughout the course of this playoffs has been the balance at the forward group that we have. We think we have guys on each line that have awareness at both ends of the rink. So we really like that balance. I think it makes us more difficult to play against. We chose to use Bones a fair amount against Pavelski's line and Thornton's line because we think their line has awareness at both ends of the rink. I think when you have offensive people that play against other team's offensive people, the benefit of that is when they have the puck, they force those guys to have to play defense. They're threats to score. That's one of the things we like about Bones' line. Bones and Haggy are penalty killers for us. They have very good defensive strengths, defensive skill sets. They have great awareness. They have good sticks. Bones is very good down low in the D zone. COACH SULLIVAN: I think what we see with Rusty is just his skating ability, his speed, his tenacity on the puck, his compete level. He's got a sneaky shot. He can shoot the puck. When you think of those attributes, I think it all adds up to someone that has the potential to score. He scored a few goals here throughout the course of the post-season. I think his confidence is probably at an all-time high. That helps. But certainly he's a guy that we have viewed all season long as someone that can help us generate offense. Whether he's scoring himself or he's creating opportunities for his linemates through his foot speed, tenacity, forcing turnovers and things of that nature. His compete level, his willingness to go to the net. When you go to the net, good things usually happen. He scores a goal in the last game because he goes to the net. COACH SULLIVAN: I think we can always get better at our craft, at what we do. As a coach, I think you're always trying to grow and improve on how you interact with your players, the vocabulary that you use, the use of the video. We're trying to use every means within our power to try to reach players. We're trying to inspire them. We're trying to help them learn through their experience. That experience of being a player development coach gives me a little bit more perspective. The one thing that really jumped out at me when I did that role for the Hawks last year is I was watching, for the most part, college hockey and junior hockey, the players were younger. What really jumped out at me was how good the NHL players are. I've been used to working with NHL players for so long. I think sometimes we take for granted at the NHL level how good these players are, how polished their games are. When I had the opportunity to see some different levels of hockey, the USHL Division I college hockey, those different levels, I think it really gives you perspective on where players come from and the process that they go through to get to this level. So I think that really helped me as far as opening my eyes, just the development process in general. And just being patient with players because, you know, it's hard sometimes, we want players to be at their best, we see an upside to certain players, we want it to happen overnight. In my experience from being around players, is it usually doesn't happen that way. Usually it's a process that players go through. Sometimes it's faster or slower depending on the individual. But I think for me the key takeaway was I think patience serves you well because there's a lot of real good players that are young. If you give them time and you give them opportunity and you put them in the right environment, I think these guys can blossom into real good players. Thank you."
2016-06-01,"Mike Sullivan",TRUE,"COACH SULLIVAN: Well, I think our team has the ability to wear teams down with our puck-pursuit game and forcing defensemen to turn and go back for pucks. It's tiring. It wears on people. COACH SULLIVAN: Yeah, I think Sid, he's just been a horse out there. He's a threat every time he's on the ice. He's playing the game the right way. He plays a complete game, the full sheet. He wins faceoffs. He's great on the puck battles. He can defend. When he plays against the opponent's top players, he has the ability to score goals or create that offensive threat and force them to have to defend. COACH SULLIVAN: One of the things I've really liked about our team, and this is something that I think we've evolved over the last five months or so, but our guys just play. That's what we told them on the bench when it went in the net. You know what, San Jose is a good team. They're going to get some scoring chances. We liked how our team was playing. We felt like we controlled the majority of the play. We just have to keep playing. There's been so many examples of that throughout the course of this post-season with this team that to this point, it doesn't surprise me. I just think we respond the right way to those adversities that take place. It doesn't deflate us. We just get out there the next shift, we drop the puck and we play. COACH SULLIVAN: Well, our message was that very thing: let's just play, let's just keep playing, play the game the right way, let's try to play fast, let's make good decisions with the puck, let's not feed their transition game. When we do that, we're hard to play against. Let's continue to force the issue with our skating, make space plays, get in foot races. That's the type of game that I think plays to our strengths. That was our message to our team. COACH SULLIVAN: I don't know. Phil's a guy, he doesn't show a whole lot of emotion. He just goes over the boards. You tell him his line is up, he goes over the boards, he plays. I think that's part of his personality. He doesn't seem to have any sort of anxiety. He just plays the game that he always plays. That's what he's doing for us. I think Phil's a guy, not too many players in the league can score like him. He really has a knack for finding the back of the net, whether it's in tight, his release on the shot, the velocity of his shot. He's a threat in a lot of ways. He's really helped us when he's found that chemistry with the guys that he's playing with right now. That line has been really, I think, critical in scoring some timely goals for us throughout the course of this playoffs. I think those guys, they're feeling it right now. They have that chemistry. I think they believe in one another. Their confidence is at an all-time high. I think he's part of it. COACH SULLIVAN: No, it doesn't surprise me because I think that's Sid. His work ethic is unmatched. He has an insatiable appetite to get better and be the best. COACH SULLIVAN: I thought for the most part we did a pretty good job. They're tough to handle. When they're down low, they have a lot of big players that protect pucks extremely well. They use their points very well. I thought we were in the shot lanes when we had the opportunity. We had a couple of layers of shot-blockers. I thought our stick detail down low was pretty good as far as trying to get our stick on the puck, disrupting some of the possession so those passes to the points weren't clean. At least they had to handle them, which gave us an opportunity to get in the lanes. COACH SULLIVAN: We just felt as a coaching staff he was wearing down a little bit. I'm probably stating the obvious to say he's not an overly big guy. When you're playing every other night, one of the hardest things about winning the Stanley Cup is the journey to get there. You're playing every other night for a long time. It's the most intense hockey all year long. So our coaching staff felt as though he was wearing down a little bit. We talked to Conor about that. His competitive advantage is his quickness. So if he loses that step, he's not as effective as we know him to be, like he has been the last couple of games, and when he has the necessary energy to play the game that he needs to play. By no means was it a slight on him or his contribution to this team. We're just trying to manage each player and their respective circumstances based on how we know them. COACH SULLIVAN: I think when he first was called up this year, we put him with Sid right away, there was a 'wow' factor with some of the players in the room. My experience of being around this group is when a new player comes to our team, young or old for that matter, I think there's a little bit of a 'wow' factor because some of the players we have. Everybody has so much respect for Crosby and Malkin and Letang and those guys. Over time I think that wears off. I think that's happened with Conor. I also think, you know, Sid and some of our older guys, when they spend time with these guys, they've really taken the young players under their wing. They've done a tremendous job just as far as being mentors for them, making them feel comfortable. Just even in the small conversations on the bench, it goes a long way for helping these guys with their next shifts. I've witnessed that all year long with our veteran group, with some of our young players. But I also think with each time that Conor's got called up, I think he has more of a comfort level of what the expectation is and how he has to play in order to be successful. Part of me thinks that's the evolution of young players when they're trying to establish themselves in this league. There's a learning process that players go through. They realize how hard it is, that they've got to bring the same effort and the same performance and the same execution night after night after night. That, I think, is what separates NHL players from the rest of the world, is their ability to continue to bring a consistency of play that comes to be the expectation. I think Conor has learned that. He's not the only one. The young players, I think they all go through that evolution. I think for those reasons, we're seeing him produce the way he's playing right now. Thank you."
2016-06-01,"Phil Kessel Conor Sheary",TRUE,"CONOR SHEARY: Yeah, I mean, the first time I got on his line he told me I was there for a reason, I was playing with him for a reason, don't look off a shot to make a pass to him. Even though he says that, it's a little hard to get used to. CONOR SHEARY: That's the only thing he left out. It usually doesn't work out like that when you draw up a play or even talk about a play. CONOR SHEARY: Yeah, I think that's the identity of our team. Coach has been trying to implement that all year. I think a lot of guys have bought into that system. It's not always about speed, it's about playing quick, getting pucks up, getting pucks in. I think when we do that, play in people's face, we overwhelm teams. It's been working out well for us."
2016-06-01,"Peter DeBoer",FALSE,"COACH DeBOER: I think our whole team needs to be better, all those guys included. They know that. I think as a coach, you get to this point, really throughout the playoffs, you want to put your best game out there and see if it's good enough. So far it has been. I think as a group, we didn't do that last game. We want to make sure we throw that at them tonight. Thank you."
2016-06-01,"Peter DeBoer",TRUE,"COACH DeBOER: You know what, I thought we were better tonight than in Game1. Got to find a way to score some five-on-five goals. We only got one in each game. COACH DeBOER: Defensively? I mean, everyone is going to make mistakes. They made mistakes on the goal we scored. The problem is, if you're not scoring, every mistake you make potentially costs you the game. You can't put those things under a microscope this time of year. You have two teams that are playing really tight hockey. One mistake changes the game. You're not going to play mistake-free. COACH DeBOER: We got a little spark. The second line got us the goal, the Braun goal. We needed to change something up. We weren't generating enough after two five-on-five. I liked our third period. We got a few more looks. We found a way to score a goal. COACH DeBOER: Nobody's waiting. The other team wants to play, too. They're very good. They're a good team. They're at home. They have their home crowd. We're playing a team that wants to win as badly as we do and is a very good team. There's going to be ebbs and flows. They're going to take it over for some periods. We're going to take it over for some periods. I thought we were better tonight. But we have to find a way to create some more five-on-five offense. COACH DeBOER: In the breakouts? Again, you know, they're putting pressure on us, like we're putting pressure on them. I don't know the specifics of it. The way you guys make it sound, we never got out of our own end the whole night. This was a game that went back and forth. They're at home. They carried the play for parts. We carried it for parts. We've got to go back home now and get back in the series. Thanks."
2016-05-31,"Mike Sullivan",FALSE,"COACH SULLIVAN: Well, I think sometimes we forget how young he is with the role we've put him in on our team. He's been a top core defenseman for us all season long. He's played some really important minutes for us in key situations, he's still a young kid. He's always dealt with some tough injuries over the last couple years, but he's a determined guy. He works extremely hard. He's got a tremendous work ethic. He's a terrific team guy. He brings a lot to our team. COACH SULLIVAN: It doesn't surprise me that these guys score big goals. They're good players. That's why they're here. They play hard. They play the game the right way. I think they both bring a tremendous amount of speed to our team. They've helped us win games here, not just in the post-season, but down the stretch in the regular season. COACH SULLIVAN: I don't know if it needs it. Obviously, I think our team has a real clear understanding of how we need to play in order to give ourselves the best chance to win. We're trying to play to our strengths, just like other teams that we play against try to do the same. I think our players have a clear understanding at this point. I think there's been enough evidence provided through their play that when we play the game a certain way, and speed is a critical element of it, that we're a pretty good hockey team. COACH SULLIVAN: Well, I certainly have input into call-ups. Ultimately the decision is always Jim Rutherford's. He's our manager and he makes that call. I think Jim does a real good job of utilizing the resources around him to try to help him make the best decision. I did have some input into it. I think the fact that I had the opportunity to coach these guys in Wilkes-Barre, see what they were able to accomplish in the 20-something games that I was down there with them, certainly gave me a clearer indication of how I could utilize them and put them in positions to be successful. So when they did get the opportunity to play in the NHL, I could cast them in the right roles with the right line combinations. These are all areas of Sid's games that I think are his strengths. So to have a guy like Conor to play with him that allows him the opportunity to play that give-and-go game, maybe free up some space or create some space for Sid to make a play, in those types of situations, I think their skill sets are complementary. You never know when you put guys together, will they succeed. Sometimes you think a line combination will work. Sometimes they don't and other times they do. We certainly speak as a coaching staff on a daily basis about our line combinations, which skill sets we think are complementary, who can help whom. We try to use our gut instincts to make the best decisions for our team. Conor has played a fair amount with Sid over the course of the end of the season and into the post-season. We really like what we've seen with that group. I think Sundqvist is another guy that helps those guys as well. He goes to the net. He creates a lot of havoc by going to the net, opening up lanes. He's really good down underneath the hashmarks as far as winning puck battles and helping those guys keep the puck. COACH SULLIVAN: The thought process? First of all, it's in the middle of the game. The coaches aren't really involved in that. We rely on the medical staff to take the necessary steps with our players. That's what they did. I usually get information from our trainer on whether or not a player is available or not available throughout the course of a game. They go through the necessary steps that they need to take with our player. I know that our medical staff does a terrific job as far as taking the right precautionary measures. COACH SULLIVAN: I've spoken to this point on a number of occasions. I don't think he's as good as he is by accident. As long as I've been associated with this league, I don't know that I've been around a player that has the same work ethic as Sid does as far as that insatiable appetite to just try to get better and be the best. I think that's why he's as good as he is. COACH SULLIVAN: I don't question his approach. He's provided so much evidence for us throughout the course of this post-season that he can play and compete in a high-stakes environment. We don't question it. We think Matt gives us the timely saves we need to give the team a chance to win. He did that for us last night. He's done that for us throughout the course of the post-season. He's a big reason why I think this team is still playing to this point. COACH SULLIVAN: That's a lot of hypotheticals for me. Coaches don't really live in that world. If he were to go back on that line, he's a pretty good player. Regardless of which line he plays on, Fehrsy has had the ability to adapt his game. The one thing he does bring to the respective lines, he's another center iceman that can take faceoffs in the defensive zone. He has a real good awareness in the D zone. He's pretty strong on the wall. He brings all of those elements to that line that we choose to put him on. COACH SULLIVAN: We don't want to take penalties just as a rule. But it hurts when our penalty killers that we rely on are in the penalty box. But listen, they're trying to play hard. They're competing. They're trying to do everything they can to help this team win. That's a part of the game. We understand it. Regardless of who takes the penalties, I think we have enough depth in all of our positions that we have enough people that we can put on the ice in a penalty kill situation that we feel comfortable with. Thank you."
2016-05-31,"Martin Jones Joe Pavelski",FALSE,"MARTIN JONES: I mean, just watching him throughout the playoffs, he competes on everything. I think that's the biggest thing you can take away when you watch him play. JOE PAVELSKI: Something like that's never easy. As a teammate, you don't like to see anybody go through that. He handled it professionally. He showed up, played well. He knew it wouldn't be easy. It's one of those areas that you're never prepared for. JOE PAVELSKI: Yeah, I think some of the adjustments, they probably came out a little bit too easy at times. Early on, especially, our turnover rate was probably a little higher than what we're used to. JOE PAVELSKI: It's hard to say if it played a part or not. We were excited to play. We felt we were ready. Then at the start, we didn't execute the way we needed to. We try to take that lesson and learn from it. Hopefully we can have a better start. Obviously it's exciting to be here. I don't know if it's your first time or your fifth time, I'm sure it's exciting every time. JOE PAVELSKI: He's been a great goalie throughout these playoffs. He's done well. We've seen some really good goalies along the way so far. It's about getting traffic, getting shots. We need a few more attempts early on, test him, not let him get settled in, the way he was last night. If you can get shots, get free around the net, we got a few rebounds. JOE PAVELSKI: You try to have a plan on faceoffs to try to execute off them. It's one of those areas, it's nice when you have the puck. You start with it. You can get moving. There's maybe certain areas when you win them, you're able to get on the forecheck or breakout a little bit easier. When you don't win them, you don't throw the towel in. I think that's the biggest thing. JOE PAVELSKI: I don't know. They did a pretty good job I think at times. We didn't have a whole lot of space out there. We didn't create a whole lot of zone time where we just kept rolling around. Every game's a little different. I found myself carrying the puck into the zone a few times. Whether delaying there or not, or passing it over. I had one chance coming in the second. A little traffic, but he sees it from far out. You don't really expect that to go in too often. One chance around the net. Couple areas try to get some tips. MARTIN JONES: No. I think maybe just the sense of urgency. You never want to go down 2-0 in a series. Whether you lose the first game, any game, you never want to lose two in a row in playoffs. MARTIN JONES: Yeah, he was right on his tail. I was just trying to make the best read I could. Burnsy made a great play."
2016-05-31,"Peter DeBoer",FALSE,"COACH DeBOER: I think when you look at our regular-season faceoff percentage, we're a pretty good team. Part of it is opponents. You play the L.A. Kings, Nashville, St.Louis, you're playing very good faceoff teams. I think that plays a part of it. COACH DeBOER: I think he's excellent defensively. The answer to that is not many can catch him. He might have got Hagelin at the end of a shift, because I'm not even sure flat out if he could. It shows you what an athlete Burnsy is and the speed he's got. Defensively, he's been excellent all year. I had this guy at the World Championships last year, best defenseman of the tournament both ends of the ice. I've seen that all year from him. There's been no issue defensively. COACH DeBOER: It's no different than most of the teams in the league. There's nothing there we haven't seen before. The game is on us. It's on us to execute better. It's on us to impose our game on them for longer stretches. COACH DeBOER: Two parts. No, and everybody. I want everybody to get more shots. No, we weren't happy with the number of shots. We weren't happy with the quality of shots. We weren't happy with the guys who didn't get enough shots. COACH DeBOER: Yeah, well, it's a tough situation. To Justin's credit, he was business as usual. He's made some arrangements for after Game2 to pay his respects and do what he has to do on that end. COACH DeBOER: Anytime you have a guy like Nieto available, which he just recently got available to us, he's always a consideration. We'll sleep on that and come up with some decisions tomorrow morning. Thank you."
2016-05-30,"Mike Sullivan",TRUE,"COACH SULLIVAN: Well, I think he's a terrific player in every aspect of the game. We use him in so many key situations, both offensively and defensively. He's brave. He blocks shots. He's one of our better shot-blockers. He's a good faceoff guy. He's done so much for this team to help us get to this point. COACH SULLIVAN: I think part of it is human nature. I think there's a few things that play. You have to give the opponent credit. They're going to push, too, raise their intensity. I think that's part of it. But I also think sometimes it starts with our decisions with the puck. I thought early in the second period we turned the puck over a few times. We really didn't have a lot of ice to play on. We had opportunities to put pucks behind them. We chose to try to play in front of them instead of behind them. I think when we're at our best, we make the right decisions in the neutral zone, that area of the rink. I think there's a few dynamics at play. But certainly I think our players are well aware of how we have to play in order to play to our strengths and our identity. Speed is always a part of it, where we put our opponents under pressure, whether we have the puck or don't have the puck. Sometimes you're better off not having the puck, putting your opponents under pressure when they have to make a play under a lot of duress. You can create offense that way, as well. COACH SULLIVAN: Matt is a versatile guy, too. We've used him up and down the lineup all year. He can play center. He can play wing. He can play either wing, the left side or the right side. He's a real smart player. He's good at both ends of the rink. When he plays with Geno, it's another center iceman on the ice, if he has to take a faceoff. To have two center icemen on the ice, especially late in the game when you're defending a lead, I think that gives us more of a comfort level. COACH SULLIVAN: Yeah, you could see his hunger to win. He's inspiring. I thought he was a force out there all night. He's so strong on the puck. His speed through the neutral zone. He's a threat. Every time he jumps over the boards, we feel like he's a threat to score, just a threat as far as putting pressure on our opponent's defense. COACH SULLIVAN: Sure, I do. We certainly didn't want to go into this series with a wait-and-see approach. We didn't want to go through a feeling-out process. We wanted to try to go out and dictate the terms right away. I think that's when we play our best, when we're on our toes and we skate. So we try to do it in a calculated way. When I use the term 'fearless,' I think that word encompasses a lot of things. Most specifically, it's not just, Let's not get overwhelmed by the circumstance, let's not have any sort of anxiety when we go out there because the stakes are high, let's just go and embrace the moment and challenge each other to be the best and have fun with this. COACH SULLIVAN: They've been a big part of this team for so long now. It doesn't surprise us. These guys are good hockey players. They add another element to our team. The energy that they bring, the enthusiasm that they bring to the rink. They've stepped up and made some big plays for us, not just scoring goals. Conor gets a big goal tonight. I thought he was real good. He was on the puck. He was quick. I thought he played that give-and-go game with Sid. When he plays that way, he's a real good player. Rusty, I think his speed is so evident out there. His pursuit on the forecheck. Scores another big goal for us. But the other young guys as well. Tommy Kuhnhackl had a couple big shots, strong on the wall. As I said all along, we have a nice chemistry of veteran players and young guys here that complement one another. I think they really enjoy one another. COACH SULLIVAN: He's a real calm, cool and collected guy. I don't think his heart rate gets too high. He just goes about his job. I think he's great with his linemates. He's great with the young players. He's a reassuring presence both in the locker room and on the bench. COACH SULLIVAN: We like how they complement one another. Cullsy is more a stay-at-home guy, big body, strong in front of the net, strong shot-blocker, he can play in the trenches. Justin is a puck mover. He gets involved in the rush, gets back to pucks quickly, helps us get out of our end zone. He has a real good shot on the blueline. We think since we've had them together, they tend to complement one another fairly well. They played some important minutes for us in key situations. I think our defense corps as a group, as a whole, have really stepped up for our team. These guys are playing as good as they can play or as good as I've seen them play since I've been here, all of them as a group of six. That particular pair, I think especially since Trevor Daley got hurt, has really stepped up for the group as far as helping us win. Thank you."
2016-05-30,"Kris Letang Mike Sullivan",FALSE,"KRIS LETANG: Yeah, it's a little bit different in that regard. Especially ice time situation I have to play in. But if I look at it as a group, it's a little bit similar. We had new addition that kind of boost our lineup, we had a coaching change during the year. It give us a spark. Going there, we climbed a hard road. We faced a big rivalry team in the playoff. We had to face the Flyers when we won in '09, too. KRIS LETANG: I think it's more of a five-man unit out there. When we play defense, everybody plays together, all five guys. All the forwards help out. Every time you step in, doesn't matter, you know your job, you know you got the support of different guys on the ice. KRIS LETANG: He's an unbelievable D. Hedman was, too. I just focus on my game. My game is different. His game is different. KRIS LETANG: We have a good group of guys, guys that want to hang out together all the time. Sometimes you have groups that tend to be separated in different groups. But these guys, we got Phil, he wants to hang out with everybody, wants to have fun. It kind of brings everybody together when you have a guy that played that many games in the league. As a team, for the rest, the speed of our team is just like we know that's our advantage. That's what we have to use. When we play into our system, that's why we get successful. Yeah, that's what's special about it. COACH SULLIVAN: I'm not sure that team would make it this far. I do have memorabilia from that team. Obviously it was my first NHL experience playing. Those were always fond memories for a player, their first experience in the league. I have a fair amount of memorabilia from that team. Banners, pucks, my first goal, a signed autographed framed picture, team photo, things of that nature. What I remember most about the Cow Palace is if you had the fortunate privilege to have the last shift of the period, then you had to walk up those stairs, it was like the green mile. I think they had to put chairs down at the bottom to give that last shift a chance to rest before they had to climb up the stairs to the locker room. COACH SULLIVAN: Sure. Phil and I have had a number of conversations over the course of the season. I was trying to define for him what our expectations are, how we might think he could best help us win. Phil has been very receptive all year long. I think he's made great strides over the last couple of months in some of the areas of his game where we've asked him to improve and get better. I think he's made a commitment to play away from the puck. I think he's playing much smarter in his own end zone. I think his offense speaks for itself. We try to stay out of his way when he has the puck. He certainly has way better instincts than the coaching staff does. That's what makes him the elite player that he is. We tried to challenge him in his game away from the puck, trying to become the two-way player that is so necessary to help us win playoff games. Phil, to his credit, has been very receptive. COACH SULLIVAN: It doesn't really change. The coaching staff just spends more time trying to familiarize ourselves with their tendencies, their personnel, their team concept, how they play. But as far as the process is concerned, that really doesn't change. We'll certainly prepare our team for our opponent, what we're up against. As I've always said here all along, our main priority, our main goal has always been on our own team, trying to play the game a certain way. So we spend a lot of time watching ourselves, areas of our game where we can improve, get better, reinforcing areas where we have success. So that's always been the main focus of this coaching staff with our team. COACH SULLIVAN: I agree with him. I think his best is yet to come, too. He's a tremendous player. As that series went on, he started to play more of a straight-ahead game. He played a north game. When he plays that way, he's really tough to challenge. When he challenging opponents with his speed and his power, obviously his puck skills are evident. But his speed and his power I think is really tough to handle. COACH SULLIVAN: Certainly our discipline is going to be important. I think it was in the last series. We faced some pretty good power plays throughout the course of these playoffs. So San Jose is another one of those teams that has a very good power play. Our discipline has to be there for us, as it has been throughout the course of the playoffs. I trust our guys in that regard. Certainly they're a tough power play to defend because they have a lot of movement and they have a lot of threats. It's difficult to key on any one guy because they have so many different threats. I think what we have to do is continue to understand why our penalty kill is successful, the pressure points and areas where we can put that power play under pressure and force them to have to make plays under duress. I think that's going to be an important aspect of our penalty kill. COACH SULLIVAN: I don't think so. I think our ability to get back to pucks quickly, move the puck quickly, is one of the advantages, one of the strengths that we have. I think we have a very courageous defense group. They go back for pucks, they take hits when they have to to make plays. That's an important element of our team concept in coming out of our end zone. I think it's just the nature of today's game. It's difficult to provide any sort of interference for a forecheck. So defensemen have to take hits. I think we've got a very brave group. They go back for pucks, they take hits to make plays. I think their mobility a lot of times gives them an ability to avoid body checks or only get a partial check and not have to bear the brunt of the full force. When we pass and move, I think that's when we're at our best. But, you know, when we put Rusty on that right side with Geno and Kuny, we like the line. We thought it had a lot of speed. We thought they were hard to play against. Rusty and Kuny are very responsible players at both ends of the rink. I think they can track pucks down and pursue pucks and help Geno get the puck back. He obviously is one of the premier play-makers in the league and just a great offensive player. That line we liked over the last few games. They've really provided a lot of offense for us, but also provided some stability in our D zone as well just because of the skill sets that we think are complementary. COACH SULLIVAN: Very confident."
2016-05-30,"Peter DeBoer",TRUE,"COACH DeBOER: I think the first period was a product, credit to them, they came out and were moving, like you would expect if you were playing at home in the first game of the Stanley Cup Final. We stood around and watched a little bit. Didn't get up to speed, didn't get up to pace. I really liked our second period. We started to play the way we're capable of playing. And the third, you know, we didn't play like we did in the second for long enough stretches. We had some spurts here and there. But they played their game for longer stretches than we did tonight. COACH DeBOER: Well, no adjustments other than getting to play our game. We didn't play our game in the first period. We stood around and watched. They're a fast team. They dictated play in the first. I thought when we played our game in the second, they had trouble with us. COACH DeBOER: I don't know. You know guys are dialed in, they want to play well. Everyone's heart is in the right place. It's something. Is it us traveling? Emotional letdown after the last game? COACH DeBOER: We'll look at the game tape. There's nothing that I saw tonight that I'm going out of here thinking that we can't come out and compete and play much better on our end. COACH DeBOER: Yeah, goalie was good. Goalie was good. Thank you."
2016-05-30,"Peter DeBoer",FALSE,"COACH DeBOER: There's a lot smarter people than me out there to figure out whether it's a trend. But it is pretty incredible. You got two guys with the experience these two guys have. I think they're special. I don't think it's a common thing. I don't think you're going to see it yearly. I think it's rare. But there's been many instances in the history of hockey where a young goaltender has led a team to a Stanley Cup. I think it's all belief. When our guys go in the room and talk to Marty Jones or play in front of him, they're not looking at him like he's a rookie or a 22-year-old or a guy that's played only so many games. They look at him like he's a seasoned veteran because he carries himself that way. COACH DeBOER: No, I don't think so. Again, I think our approach all along has been business as usual. I think the guys have realized as we got through the L.A. series, as we got through Nashville, Game 7, as we got through a really tough St.Louis team, even at the different points of adversity facing elimination against Nashville, we didn't change. There was no magic speeches. There was no big line combination changes or roster changes or changes to our system. COACH DeBOER: There's a sense. I talked about it yesterday. First year in the community, I didn't realize kind of the baggage that was carried around, 25-year season ticketholders coming up to you with tears in their eyes and crying. There were some moments there after where the gravity of what they've been through and how important this is to them. But again, those things are for later. The business at hand now is to get off on the right foot, plant the right seeds for this series, impose our game. COACH DeBOER: Well, or injuries. Nieto came out because of an injury. Wingels jumped in, did a great job. Nieto is healthy, we've got decisions to make. We have a nice mix of guys down there that bring different things. Zubrus is a big-body guy that plays a real heavy game that's effective this time of year. Nieto is a speed guy. Wingels is an agitator and a guy that finishes every hit, hard to play against. Spaling does his thing. COACH DeBOER: Paul's great. He's so understated as a player. His personality is the same, but there's so much substance to his play and as a person. I can't tell you how important he's been, one, on the ice, working with Brent Burns, his veteran leadership, his composure. And two, just the way he carries himself around the room. He's a classy guy. He's a lot of fun to be around. He's fit in seamlessly with our group. We wouldn't be here without him. COACH DeBOER: Thank you."
2016-05-30,"Nick Bonino Carl Hagelin",TRUE,"NICK BONINO: Yeah, just came into the zone a little bit late. I saw Tanger in the corner. Haggy was down there battling with him. Wasn't sure if I should get out of there and get above their guys. They kept alive and Tanger put it right on my stick. NICK BONINO: I don't know about long-term, you never know. Especially me, the last few summers. CARL HAGELIN: It was obviously cool to be out there. There was a lot of energy in the building. It was super loud. Any time you can kill off a penalty that late, it's a really good feeling. I think we did a good job of not giving them any shots. CARL HAGELIN: Yeah, it was a fast-paced game for sure. Two teams that came out with a lot of intensity. We skated really hard in the first obviously. They kind of caught up to us in the second when we stopped skating a little bit. NICK BONINO: I think the biggest thing for me is to stay even-keeled, not change my game, whether it's game one of the season or the Stanley Cup Final. I think that allows me to kind of stay in the moment there. When you get passes like I've gotten, pucks to the net like Haggy did, the pass tonight from Tanger, it makes it a whole lot easier to score those goals."
